,index,prob_fraud
42934,264371,0.021865845
42935,26055,0.8346939
42936,62816,1.1753464
42937,127193,0.055908203
42938,379,0.084480286
42939,112228,0.028686523
42940,12002,0.36429596
42941,75435,1.5859375
42942,45977,1.1240768
42943,232592,0.72901154
42944,37744,0.8126526
42945,180697,0.014389038
42946,261453,0.028320312
42947,64155,9.9331665
42948,185623,0.14389038
42949,265887,22.516846
42950,43419,0.0320282
42951,204565,70.32858
42952,120098,27.878525
42953,133709,0.047050476
42954,45828,0.15453339
42955,224371,0.6975937
42956,165182,80.64989
42957,133882,0.04714203
42958,20044,1.0979156
42959,200056,2.870247
42960,154772,25.336937
42961,37495,0.22022247
42962,200573,0.091918945
42963,263384,0.27589417
42964,191191,62.96441
42965,73955,10.42894
42966,93753,83.32375
42967,4612,99.035126
42968,64559,4.3367844
42969,178998,1.1510468
42970,116136,0.90919495
42971,205089,0.09836578
42972,27538,0.8013687
42973,158891,0.062927246
42974,237699,0.829895
42975,247938,0.024238586
42976,165634,0.04586029
42977,74314,0.048194885
42978,245667,0.66165924
42979,268479,0.29019165
42980,271898,0.08329773
42981,231996,0.03112793
42982,163939,1.034195
42983,226331,0.03778839
42984,257361,2.1910934
42985,211403,0.5121918
42986,219067,0.026794434
42987,42014,0.25235748
42988,251225,0.47026062
42989,188460,0.077049255
42990,63295,0.029808044
42991,131638,0.31172943
42992,226877,99.97626
42993,230337,7.6164856
42994,215930,0.047416687
42995,90116,0.39255524
42996,136896,0.11265564
42997,55368,0.0418396
42998,222898,0.19431305
42999,49725,0.6195755
43000,218846,21.814735
43001,78245,0.6288147
43002,190659,0.019317627
43003,23915,0.48557281
43004,93677,1.3431854
43005,24658,79.747444
43006,227038,0.08331299
43007,208980,0.74941254
43008,164208,1.0282516
43009,133809,0.25646973
43010,256548,7.2351913
43011,191849,0.06767273
43012,12123,0.55791473
43013,95062,0.16724396
43014,158128,0.56051636
43015,7760,92.09113
43016,109607,0.80065155
43017,270107,0.035621643
43018,40327,0.13521576
43019,164938,0.0916214
43020,47298,0.051200867
43021,64595,0.21334076
43022,236266,0.101867676
43023,185527,0.37316895
43024,41552,0.4133606
43025,201086,3.3228836
43026,72400,0.63124084
43027,42870,0.32574463
43028,93299,0.38420105
43029,39697,16.22454
43030,23972,5.1140213
43031,98230,0.4855194
43032,278038,1.9123764
43033,116257,1.0137634
43034,3948,0.20999146
43035,55088,2.5702362
43036,241428,0.012138367
43037,96563,0.23292542
43038,205720,0.10081482
43039,63060,0.006439209
43040,247661,0.06236267
43041,137542,0.15712738
43042,246970,0.13780975
43043,159836,94.22001
43044,274541,0.7299957
43045,81006,0.18036652
43046,185739,0.051078796
43047,153831,2.3822632
43048,51638,0.16536713
43049,79811,0.10574341
43050,188702,0.24641418
43051,81512,0.034362793
43052,99270,0.25515747
43053,112040,1.8110886
43054,202402,0.14897919
43055,221867,6.5389175
43056,217738,0.09324646
43057,241904,0.30634308
43058,42205,0.6369858
43059,168681,0.03820038
43060,57856,20.252953
43061,115605,0.40992737
43062,152392,0.2525177
43063,28226,1.3418198
43064,63290,0.00605011
43065,279377,0.10027313
43066,192120,0.47439575
43067,75018,1.0945511
43068,122141,0.094688416
43069,198512,0.9502487
43070,252570,1.1570358
43071,268640,0.16286469
43072,226761,0.09137726
43073,63159,0.43995667
43074,195827,54.259468
43075,29812,18.04213
43076,6719,99.99033
43077,112081,0.12619019
43078,95202,0.049827576
43079,27454,0.53313446
43080,212094,0.22940063
43081,2178,4.4327164
43082,42953,13.202881
43083,72823,89.791985
43084,94058,0.08869171
43085,89938,3.2178497
43086,57486,0.09944153
43087,108368,0.16123962
43088,64950,2.7216415
43089,256816,0.0759964
43090,280032,0.1376419
43091,198918,0.028190613
43092,115400,0.052490234
43093,270685,10.609375
43094,126856,0.44430542
43095,126258,0.05027008
43096,83630,0.013824463
43097,6934,5.4218063
43098,73624,9.790115
43099,223654,0.06301117
43100,72724,0.11203003
43101,199105,0.0815506
43102,113832,0.56869507
43103,118906,0.17515564
43104,87568,0.05971527
43105,7991,0.73802185
43106,4782,0.944046
43107,11198,0.13626862
43108,122484,0.7241211
43109,36687,0.13748932
43110,226402,0.0231781
43111,149915,0.16842651
43112,7494,0.2506714
43113,229561,0.15888977
43114,195946,0.048973083
43115,110814,0.7549286
43116,215332,6.269989
43117,233371,0.014480591
43118,222987,0.25497437
43119,94751,0.03656006
43120,128642,0.04801178
43121,261221,0.78147125
43122,130455,1.6427612
43123,260155,0.23845673
43124,5322,2.6247025
43125,18784,0.15085602
43126,36435,0.40530396
43127,50965,0.038848877
43128,81362,0.09526825
43129,277445,0.015327454
43130,260194,1.222641
43131,1029,0.05936432
43132,112672,0.03640747
43133,65117,0.308815
43134,201424,0.11508179
43135,37677,0.50333405
43136,118824,6.1593094
43137,54671,1.1420135
43138,116663,0.112968445
43139,62616,0.20332336
43140,89811,34.18045
43141,155831,0.28806305
43142,276627,3.7143173
43143,263464,0.08547974
43144,47448,0.09062195
43145,123156,0.12084961
43146,1167,1.0273895
43147,165476,0.03653717
43148,80582,4.39019
43149,69394,0.12388611
43150,66940,65.92559
43151,74831,0.99333954
43152,263076,0.011512756
43153,245705,0.02217102
43154,249604,1.0996628
43155,16432,4.099861
43156,198203,0.06352997
43157,18058,0.118652344
43158,171855,0.5534973
43159,277386,0.13560486
43160,63549,0.08255768
43161,124803,0.7686844
43162,228207,0.047157288
43163,206144,0.45420837
43164,118126,0.092285156
43165,268792,0.028900146
43166,200163,0.07017517
43167,37590,0.15913391
43168,118450,1.2104874
43169,266298,0.071128845
43170,21902,0.031936646
43171,142790,0.23143005
43172,264712,0.514946
43173,175498,0.37219238
43174,13739,11.580811
43175,272014,0.03640747
43176,222641,1.4032745
43177,102873,0.12916565
43178,242998,0.036071777
43179,237902,0.044944763
43180,90968,0.9193039
43181,140864,0.2992096
43182,194131,0.026184082
43183,146956,0.015396118
43184,201982,0.0065231323
43185,1261,0.23144531
43186,230850,0.12071991
43187,101770,0.8185272
43188,148140,0.09358215
43189,279443,0.092819214
43190,242030,5.6694946
43191,119811,0.055793762
43192,206209,13.006485
43193,71894,1.1188126
43194,197808,0.1405716
43195,270886,0.1015625
43196,164639,0.16001129
43197,225300,0.5237961
43198,190737,0.1770935
43199,174544,0.32656097
43200,22876,2.9469528
43201,108845,0.23148346
43202,169451,0.015953064
43203,196007,0.08402252
43204,246965,30.811432
43205,226201,62.987423
43206,224843,0.033050537
43207,115365,0.83747864
43208,3701,0.19638062
43209,114948,0.12163544
43210,63952,0.021141052
43211,235536,0.06500244
43212,254994,0.36858368
43213,73802,0.12773132
43214,72761,98.87956
43215,117761,0.052833557
43216,245624,0.21726227
43217,74306,5.227051
43218,278858,0.12427521
43219,162420,0.052116394
43220,207237,1.1338043
43221,244115,0.027915955
43222,194712,0.10126495
43223,210810,0.28733826
43224,13531,4.1672134
43225,89566,0.15216827
43226,141580,0.28153992
43227,171460,1.4960938
43228,212372,0.017196655
43229,48156,9.990799
43230,88400,1.1588364
43231,198415,0.058906555
43232,211887,1.0437546
43233,184608,4.537979
43234,79984,9.246315
43235,272977,0.96427155
43236,129190,0.06384277
43237,236740,0.23944092
43238,61046,12.7488785
43239,45710,2.7143402
43240,85882,0.06955719
43241,118978,0.08396149
43242,281301,0.010215759
43243,43722,2.2982635
43244,186749,75.80609
43245,164789,9.258629
43246,66752,97.13204
43247,244783,3.3288956
43248,32677,0.8149414
43249,117768,0.25832367
43250,283204,0.31352234
43251,114189,0.8046417
43252,254002,8.808014
43253,148779,0.3601761
43254,153432,0.4222641
43255,178167,0.9354553
43256,40670,0.47908783
43257,79943,0.08957672
43258,108191,22.12275
43259,266693,0.16280365
43260,214502,1.58078
43261,178631,0.102378845
43262,117846,2.57901
43263,32972,1.1798172
43264,277881,0.06284332
43265,89711,0.5381241
43266,166579,3.2538986
43267,86409,0.511055
43268,33976,0.12989807
43269,214120,0.35839844
43270,46755,32.22339
43271,33513,0.8313141
43272,131161,14.142975
43273,115246,0.25504303
43274,174049,0.02483368
43275,257093,0.0654068
43276,271664,0.018981934
43277,145476,0.010658264
43278,191351,0.22840118
43279,27806,2.3881226
43280,51187,0.06087494
43281,39219,7.1068497
43282,104432,4.0218887
43283,136538,0.8846359
43284,279882,0.07121277
43285,142320,0.34780884
43286,279502,0.024505615
43287,26007,0.08396149
43288,241608,3.916893
43289,6877,2.0976257
43290,80082,1.1605911
43291,62375,4.146385
43292,160622,0.103767395
43293,175797,0.28922272
43294,176759,0.72348785
43295,38523,0.016174316
43296,202294,0.6524887
43297,209598,0.18243408
43298,273786,1.4274673
43299,235392,0.10637665
43300,101853,0.020759583
43301,37669,0.030128479
43302,10956,1.151123
43303,77328,99.35159
43304,169781,0.008598328
43305,54033,0.109436035
43306,153949,0.18313599
43307,75642,1.8604736
43308,98223,0.5511551
43309,21885,16.14962
43310,168707,82.916176
43311,85147,0.017814636
43312,278464,0.03816986
43313,10136,0.6213989
43314,224031,0.23860168
43315,210458,0.0713501
43316,164478,0.23881531
43317,248584,0.02708435
43318,37809,0.015602112
43319,278239,0.23867798
43320,126001,0.4094162
43321,40730,0.2666626
43322,145419,0.18289185
43323,98937,0.40927124
43324,251935,18.664322
43325,258028,94.31384
43326,206100,0.024284363
43327,179308,0.16477966
43328,52329,5.336067
43329,182005,0.13230133
43330,265182,0.026565552
43331,133356,0.1430664
43332,123091,2.9345322
43333,68640,8.433899
43334,48783,0.06915283
43335,9771,59.730507
43336,120018,0.36414337
43337,193839,0.01638794
43338,244706,0.24541473
43339,187834,1.089119
43340,52936,0.13717651
43341,86617,4.1245575
43342,243515,0.3261795
43343,125025,0.17945099
43344,78358,0.098106384
43345,194773,12.007156
43346,280688,0.07154846
43347,128218,0.13169861
43348,47052,4.563324
43349,212178,46.63254
43350,93153,0.3016739
43351,115774,0.12462616
43352,76607,0.021835327
43353,250050,5.0685654
43354,139491,0.9680176
43355,889,1.1571732
43356,240276,2.0443344
43357,256582,0.03868103
43358,235626,0.08683777
43359,184941,0.019386292
43360,72875,0.10227203
43361,150797,5.9686127
43362,277545,0.04286194
43363,194882,0.52425385
43364,185189,0.009819031
43365,200617,1.9373398
43366,220666,0.14154816
43367,154845,0.103401184
43368,130464,1.4022369
43369,85292,0.30717468
43370,133661,0.17637634
43371,223035,0.15683746
43372,252532,1.0513153
43373,204105,0.122421265
43374,232768,0.056800842
43375,237120,0.06614685
43376,169494,0.40613556
43377,28662,0.35326385
43378,215402,16.543442
43379,228542,16.596535
43380,27566,0.20297241
43381,70335,0.34692383
43382,12166,0.8323822
43383,183008,0.16235352
43384,16132,7.7906036
43385,282084,31.448433
43386,193994,0.8671112
43387,216601,0.07797241
43388,159374,0.17051697
43389,120023,4.4457703
43390,42266,0.044647217
43391,149612,4.380211
43392,36559,0.1909256
43393,196202,0.10677338
43394,127444,0.22221375
43395,33804,1.1475296
43396,36116,2.5857697
43397,26496,0.14406586
43398,208680,6.5964813
43399,156852,1.2799301
43400,187500,0.017288208
43401,120066,0.3880539
43402,89382,1.7180939
43403,146227,0.01966095
43404,215366,0.035812378
43405,270058,0.079071045
43406,53038,2.6358871
43407,47320,0.19792175
43408,204562,0.42450714
43409,138613,0.74954987
43410,100867,0.27059937
43411,21734,0.6864395
43412,127556,0.13363647
43413,107940,0.06388092
43414,16166,0.05971527
43415,15631,0.3671875
43416,224381,0.010108948
43417,98747,0.08707428
43418,230612,0.1019516
43419,245518,15.316437
43420,246345,73.293884
43421,150963,0.43328094
43422,8959,2.165886
43423,186065,8.7521515
43424,230547,0.23677063
43425,262924,0.099472046
43426,134744,0.083480835
43427,148670,8.165581
43428,163274,13.918991
43429,199704,0.17393494
43430,34358,0.9898453
43431,237334,0.72911835
43432,180934,0.5909805
43433,8234,0.34468842
43434,84122,19.954666
43435,272628,0.079071045
43436,193438,0.2850952
43437,215400,0.10620117
43438,137897,1.2594528
43439,145090,99.39726
43440,223347,0.80701447
43441,119682,49.852978
43442,39081,0.029777527
43443,85608,0.024887085
43444,144187,0.2992096
43445,102795,87.74838
43446,198780,0.08720398
43447,83428,6.702896
43448,215004,8.734558
43449,190734,34.989136
43450,142333,56.01885
43451,133436,0.10935974
43452,204315,0.3677063
43453,158051,1.0803223
43454,247827,5.7951202
43455,5071,0.7765503
43456,50662,0.037124634
43457,23374,15.487053
43458,200082,0.22293854
43459,257893,0.009552002
43460,99647,4.469902
43461,190142,0.030792236
43462,225489,0.023117065
43463,256625,0.081077576
43464,141461,0.02003479
43465,245370,18.923248
43466,109244,11.65699
43467,182446,0.010269165
43468,59591,8.808884
43469,8182,91.980515
43470,14035,84.939575
43471,95752,22.9719
43472,156891,3.3202515
43473,231722,1.3957596
43474,62818,62.661236
43475,144674,0.21446228
43476,175352,0.09353638
43477,176638,2.103218
43478,68165,1.2148285
43479,49516,0.37199402
43480,94912,0.07584381
43481,3399,1.1486969
43482,109568,4.6120605
43483,22756,2.7934875
43484,159233,0.078933716
43485,232381,0.19397736
43486,247539,1.1273422
43487,160954,0.19859314
43488,145740,0.14690399
43489,180665,0.30408478
43490,164256,3.7184753
43491,35437,3.9792862
43492,15764,2.6894226
43493,207318,0.025627136
43494,37109,0.11165619
43495,49587,0.088264465
43496,22726,0.08415222
43497,6804,0.6927872
43498,267058,0.37007904
43499,1650,0.17347717
43500,151684,0.16963959
43501,72775,3.654869
43502,68912,0.93240356
43503,80518,0.13655853
43504,168642,0.6985321
43505,8590,3.7062302
43506,45689,46.79911
43507,253778,0.18354034
43508,193047,0.11084747
43509,88023,29.554771
43510,265970,0.62918854
43511,40011,5.2031403
43512,58360,4.888405
43513,246505,0.10455322
43514,95978,5.553566
43515,27097,2.4436035
43516,65298,0.07236481
43517,177082,0.04336548
43518,162485,0.011512756
43519,52366,0.22183228
43520,153525,0.48767853
43521,179923,0.20484161
43522,258861,2.4693985
43523,115348,0.28079987
43524,19596,1.5986786
43525,256414,0.22998047
43526,27018,1.3093948
43527,6623,2.608841
43528,117023,0.22662354
43529,76360,20.288124
43530,226241,0.049186707
43531,103615,0.21878815
43532,180528,0.13825989
43533,262128,0.32331085
43534,178234,98.6
43535,130918,0.16262817
43536,172467,0.28162384
43537,131880,82.14712
43538,277695,0.19596863
43539,136874,0.015182495
43540,202527,0.0921402
43541,39991,0.06478882
43542,171865,2.6653976
43543,20028,0.055519104
43544,161362,0.03627777
43545,75356,0.015853882
43546,225935,0.12608337
43547,48970,0.34674072
43548,98892,3.171852
43549,117350,0.47805023
43550,119753,69.05887
43551,254259,0.1472168
43552,57324,8.772156
43553,182404,0.02632904
43554,23629,0.3132248
43555,258102,1.6148529
43556,80679,1.0778122
43557,7281,2.1983948
43558,36336,0.22055817
43559,177357,7.1859207
43560,113358,0.05192566
43561,177332,2.894638
43562,89212,0.76931
43563,231025,0.1218338
43564,267523,0.1714325
43565,115716,0.13059998
43566,173779,3.7766037
43567,250408,1.3202286
43568,87961,0.21205902
43569,251436,0.092819214
43570,276159,15.476479
43571,1379,1.495964
43572,155932,0.5484848
43573,201269,0.12408447
43574,9783,0.19293213
43575,59739,0.02004242
43576,102904,0.098724365
43577,182838,1.3208008
43578,226133,81.44404
43579,265718,0.0714035
43580,125797,0.5005646
43581,55320,0.04222107
43582,114318,3.5861359
43583,118313,0.15740967
43584,216493,0.034973145
43585,183647,7.598343
43586,169354,0.068626404
43587,48202,0.33232117
43588,79886,0.8091583
43589,252905,0.016349792
43590,236680,0.09095764
43591,57089,2.4146652
43592,239548,0.4156494
43593,63187,0.38734436
43594,68213,0.068740845
43595,122793,0.6331711
43596,65464,0.07875824
43597,272949,0.011512756
43598,103637,6.937935
43599,282450,0.10191345
43600,105227,1.8775024
43601,336,5.4963226
43602,30216,0.44451904
43603,266099,1.79673
43604,255009,0.01247406
43605,248673,0.04309082
43606,154930,0.38365936
43607,52174,0.035217285
43608,80638,42.184628
43609,91536,0.82038116
43610,223128,0.15063477
43611,190895,1.0179672
43612,81096,1.2049332
43613,36812,2.4066467
43614,217461,3.6886597
43615,240279,0.6500397
43616,13961,0.35356903
43617,166100,0.0569458
43618,26985,0.048469543
43619,60453,0.32260132
43620,59259,0.05947876
43621,259769,0.15614319
43622,209778,0.1166687
43623,153267,0.43173218
43624,77830,0.95412445
43625,18343,1.3302994
43626,131136,0.43151093
43627,185067,0.09354401
43628,200266,0.1466217
43629,222718,0.02407074
43630,264485,0.016685486
43631,245960,0.13091278
43632,27671,10.684128
43633,159319,0.36497498
43634,70234,0.29965973
43635,99049,0.062927246
43636,250221,0.01348114
43637,136275,0.22306824
43638,7907,0.21193695
43639,184971,0.03668213
43640,27664,0.057777405
43641,40267,1.8287125
43642,151923,0.16799927
43643,281776,0.8623657
43644,82611,0.048088074
43645,135634,0.17366028
43646,147602,0.024841309
43647,220290,0.4092102
43648,33703,0.08404541
43649,139133,1.1336441
43650,189506,0.12767792
43651,127800,0.3624878
43652,163759,0.47235107
43653,267014,0.044891357
43654,209012,0.13613129
43655,121372,0.26474762
43656,111364,0.25434113
43657,35650,0.19047546
43658,82733,0.51844025
43659,254098,0.59423065
43660,239506,0.020126343
43661,177292,13.900124
43662,92626,0.067993164
43663,102176,0.81889343
43664,283610,0.1026535
43665,239824,0.2536621
43666,180667,0.047698975
43667,262866,0.054969788
43668,122159,6.6736298
43669,240555,0.17539978
43670,5536,4.7581863
43671,268893,13.298439
43672,102063,26.304123
43673,10216,0.22142792
43674,187663,0.07372284
43675,58730,8.466698
43676,284489,0.1332779
43677,242261,58.664345
43678,177676,0.023117065
43679,174399,0.10456085
43680,25208,0.20220184
43681,8863,0.31402588
43682,257572,0.1308899
43683,182912,2.23452
43684,132996,71.49598
43685,13077,1.0435791
43686,8106,17.094131
43687,90010,0.4814148
43688,235304,1.2925415
43689,179160,0.027687073
43690,272158,0.0936203
43691,20569,0.08401489
43692,264030,2.5861435
43693,273113,0.3542099
43694,62528,76.31877
43695,138812,0.3635788
43696,61518,0.3089447
43697,43,0.12580109
43698,120807,0.24798584
43699,219644,0.47338867
43700,102534,0.14453888
43701,249673,0.017410278
43702,85560,0.15356445
43703,197682,0.014373779
43704,141474,0.1875
43705,256232,1.2958527
43706,229579,0.25442505
43707,84001,6.3435135
43708,252918,0.1429596
43709,81057,6.7949524
43710,26255,0.61590576
43711,274481,0.77388
43712,252662,0.45656586
43713,129628,1.7101288
43714,43863,0.4527893
43715,185877,0.044075012
43716,133058,0.12333679
43717,186543,0.04309082
43718,63983,0.3147583
43719,253760,0.12545013
43720,213641,0.10873413
43721,150923,0.35782623
43722,168595,0.058624268
43723,189014,0.19281006
43724,132439,1.1499939
43725,10326,0.47315216
43726,269682,0.34957886
43727,80579,6.9582825
43728,202586,98.284546
43729,127955,0.045135498
43730,66072,95.374344
43731,177409,0.09767151
43732,212833,0.6808853
43733,249791,0.024238586
43734,31303,0.11102295
43735,108860,0.037094116
43736,5146,0.4047928
43737,197582,3.6913605
43738,224735,14.288406
43739,267283,8.657127
43740,225333,0.31118774
43741,42117,0.11867523
43742,33580,0.2434082
43743,134547,0.033927917
43744,103176,3.96389
43745,169914,0.09309387
43746,227310,0.19989014
43747,186648,0.08390808
43748,159183,0.4477768
43749,21603,1.3153076
43750,173624,67.01274
43751,108114,0.15226746
43752,107308,5.1235504
43753,16128,0.111839294
43754,61865,1.6796875
43755,283755,0.07306671
43756,209816,10.301636
43757,272637,1.4116745
43758,53,5.818611
43759,244289,0.06338501
43760,198753,0.13014221
43761,128861,0.45601654
43762,30205,0.080200195
43763,187806,0.06933594
43764,244631,0.21920776
43765,262560,99.98949
43766,185467,0.4783554
43767,11556,0.77680206
43768,108970,0.036643982
43769,85216,0.21691895
43770,36825,0.12998962
43771,89706,0.6040039
43772,20547,0.0501709
43773,126990,71.65126
43774,157585,87.79795
43775,155685,1.2498245
43776,32614,0.38410187
43777,76413,34.64081
43778,116927,2.2409058
43779,259072,0.40655518
43780,200298,0.026046753
43781,220225,0.11452484
43782,39622,5.8216248
43783,48247,12.276077
43784,251772,0.38874054
43785,240578,0.86805725
43786,129285,0.047714233
43787,91863,38.712788
43788,233413,0.15998077
43789,92085,0.12895203
43790,215971,0.07180786
43791,153823,99.98733
43792,122183,0.3161087
43793,84549,0.5158844
43794,112388,0.5872574
43795,212093,0.26033783
43796,177268,0.380661
43797,32427,0.39255524
43798,2042,93.36222
43799,73895,2.12323
43800,265203,0.75045776
43801,98254,0.08085632
43802,44294,0.121543884
43803,105647,0.24166107
43804,34993,0.9335556
43805,26282,61.421318
43806,204443,18.858353
43807,24296,0.253891
43808,266430,0.34483337
43809,110265,0.53217316
43810,189522,0.031448364
43811,262493,0.056610107
43812,128435,1.0798874
43813,27855,0.2793579
43814,228217,2.2051926
43815,187118,0.35852814
43816,113460,0.032966614
43817,10894,3.6044693
43818,113443,0.20446777
43819,228170,74.43999
43820,274126,0.0417099
43821,23792,0.025154114
43822,22570,1.3994141
43823,29154,0.2007904
43824,7163,3.1080933
43825,266089,0.02292633
43826,54927,0.22061157
43827,44698,0.964859
43828,113653,0.26475525
43829,233231,10.203392
43830,159041,0.050117493
43831,267290,0.2367096
43832,261267,0.3090973
43833,170079,0.1146698
43834,257690,0.122917175
43835,181714,0.075416565
43836,71159,0.22145844
43837,134583,0.39595032
43838,53798,5.1338577
43839,187295,0.057243347
43840,219459,0.22026062
43841,107325,2.320938
43842,13755,2.9580765
43843,75589,0.102775574
43844,176752,0.23377228
43845,182238,42.081104
43846,151084,0.4438553
43847,225660,0.22083282
43848,36541,0.08693695
43849,107752,0.08496094
43850,235779,0.3501892
43851,222044,0.050308228
43852,198470,0.22576141
43853,110236,0.520401
43854,223134,0.024238586
43855,212014,0.6710205
43856,136901,0.70337677
43857,101224,0.065849304
43858,35240,1.6648026
43859,118015,0.061019897
43860,274667,0.21054077
43861,78448,27.160957
43862,171131,0.13330841
43863,45358,1.4884338
43864,275493,0.34246826
43865,48024,0.13896942
43866,194277,0.05052948
43867,222474,3.9861145
43868,263144,0.06150055
43869,63274,0.104286194
43870,229540,0.084861755
43871,267191,0.44101715
43872,38064,90.98821
43873,95276,0.0259552
43874,217717,0.029045105
43875,266286,0.038467407
43876,37596,1.3854675
43877,59544,1.1851807
43878,277370,0.04676056
43879,210432,14.705315
43880,188203,0.08174896
43881,164160,0.45249176
43882,137563,0.28844452
43883,108310,1.2304535
43884,160167,19.35147
43885,161364,0.0256958
43886,4156,0.89284515
43887,223346,0.17201233
43888,216107,0.1665802
43889,278139,0.07897186
43890,179972,0.06996155
43891,251091,0.34705353
43892,36950,92.099724
43893,42392,1.9967651
43894,72527,0.030044556
43895,208734,0.99959564
43896,72336,1.7208176
43897,138698,0.2335434
43898,112915,0.18022919
43899,111760,21.455803
43900,141745,0.068870544
43901,243555,0.011726379
43902,45989,0.05054474
43903,283672,0.024810791
43904,47815,0.034370422
43905,20112,0.049438477
43906,53611,0.028900146
43907,27071,0.30554962
43908,239917,52.66868
43909,238247,0.76984406
43910,91984,0.4689026
43911,1801,0.12794495
43912,7198,5.0306473
43913,111983,4.9157104
43914,134899,91.289024
43915,138488,0.78569794
43916,263208,0.06391144
43917,80865,0.09095001
43918,131628,0.5512924
43919,171433,0.1096344
43920,185508,2.7743149
43921,150193,14.778534
43922,265890,0.04863739
43923,140972,0.18414307
43924,176645,0.7543411
43925,178564,3.7913513
43926,273321,3.2466736
43927,183235,0.07280731
43928,74101,0.106918335
43929,176784,0.6634369
43930,67438,0.0371933
43931,14819,0.86128235
43932,235806,0.8876724
43933,181208,0.5466385
43934,39798,0.25945282
43935,49376,3.7386703
43936,275515,0.20519257
43937,105305,2.0658493
43938,96203,0.48085785
43939,233771,0.31897736
43940,74484,0.2811737
43941,144837,0.21983337
43942,191108,2.414711
43943,133232,0.80493927
43944,231070,0.55731964
43945,109825,1.5410995
43946,283522,0.1566391
43947,204856,0.036956787
43948,193763,37.82714
43949,12844,13.8096695
43950,161497,0.009048462
43951,282060,0.009300232
43952,129744,0.031402588
43953,238764,79.153
43954,269450,0.014533997
43955,149210,62.11963
43956,275973,0.019767761
43957,162531,0.03429413
43958,191214,0.55339813
43959,283716,1.302002
43960,117402,0.050445557
43961,281101,0.007980347
43962,9764,0.6501999
43963,107722,0.5025177
43964,194954,0.023666382
43965,8598,0.4254303
43966,36077,0.43871307
43967,4133,0.2349701
43968,84791,0.044685364
43969,119417,99.84974
43970,146628,0.28810883
43971,269991,0.7921295
43972,145135,28.99504
43973,41291,0.27335358
43974,41121,3.6805573
43975,103883,1.2243652
43976,256451,0.2706604
43977,108739,0.59163666
43978,87717,0.9946594
43979,277340,56.244747
43980,80009,0.40574646
43981,263666,54.53111
43982,200728,0.08666229
43983,239823,0.8090286
43984,58860,0.034179688
43985,71832,0.17536926
43986,200998,0.0791626
43987,35452,0.14135742
43988,28858,2.9960175
43989,275024,0.020996094
43990,56296,1.4057465
43991,87036,0.020118713
43992,33161,0.3945923
43993,216460,4.928406
43994,85525,4.1275864
43995,123005,3.4656143
43996,216713,0.043312073
43997,25962,0.039794922
43998,185905,0.09377289
43999,174721,4.1890106
44000,29937,5.5092163
44001,145170,0.084724426
44002,30497,0.9686127
44003,63701,0.09300995
44004,215840,0.026420593
44005,241130,0.22369385
44006,270389,0.0099487305
44007,186359,0.28958893
44008,29504,1.3815994
44009,102436,0.6307144
44010,259771,0.12921906
44011,229116,0.0333786
44012,241935,3.279213
44013,92354,0.7636719
44014,195610,1.8200073
44015,197855,0.40322876
44016,262203,0.3779831
44017,238051,2.1947021
44018,216922,0.028442383
44019,212667,0.0342865
44020,216780,0.10109711
44021,91313,0.08177948
44022,49124,4.522232
44023,56077,0.2744522
44024,247901,2.0580444
44025,71296,0.30480957
44026,274357,0.1517334
44027,16653,7.341095
44028,228838,0.5311661
44029,260187,0.029075623
44030,163977,0.036338806
44031,75584,0.40689087
44032,61741,0.0064849854
44033,250114,0.17075348
44034,94486,6.530258
44035,134080,0.6227188
44036,34667,0.14975739
44037,71978,54.66746
44038,52334,0.15518951
44039,65237,0.32938385
44040,169525,0.26475525
44041,46121,0.50053406
44042,52597,0.14343262
44043,267969,0.118247986
44044,266241,0.92251587
44045,136683,0.5828018
44046,22368,0.006263733
44047,122281,1.967186
44048,75510,0.266037
44049,246281,0.100120544
44050,106661,0.37704468
44051,42764,0.2405014
44052,140223,0.19046783
44053,249576,0.15879059
44054,23412,0.3663864
44055,220111,91.89707
44056,136960,0.07130432
44057,25229,0.05419159
44058,34728,90.09986
44059,79404,12.137466
44060,16373,0.09376526
44061,151310,28.016113
44062,47000,0.12384796
44063,156047,0.54771423
44064,148821,0.4281006
44065,142946,0.123794556
44066,226555,0.14879608
44067,192020,2.9029236
44068,152066,1.0132751
44069,60287,0.10323334
44070,222844,0.759758
44071,202788,0.054359436
44072,278035,0.020439148
44073,133584,0.243927
44074,259753,0.13683319
44075,154913,27.288498
44076,58188,0.81960297
44077,182260,0.6804428
44078,160029,0.35180664
44079,16213,0.12121582
44080,219358,0.08985901
44081,94020,0.8229141
44082,190911,0.034248352
44083,229291,9.828705
44084,18946,0.06745148
44085,120336,0.4280777
44086,179355,0.07662201
44087,41839,0.04335022
44088,280297,0.028923035
44089,196028,8.709038
44090,191056,97.71807
44091,217857,27.261139
44092,100552,0.31729126
44093,20733,0.13583374
44094,154414,82.896
44095,158643,1.0959625
44096,243585,0.0860672
44097,48278,0.1266098
44098,122905,0.10290527
44099,133908,0.6203232
44100,6557,62.551147
44101,97787,0.031105042
44102,40330,0.7345886
44103,130386,0.59321594
44104,57562,0.2148056
44105,51554,1.4536209
44106,220761,0.09889984
44107,282618,0.25320435
44108,263442,0.055419922
44109,94540,0.09603119
44110,49758,0.08137512
44111,223938,41.625607
44112,188449,0.7298813
44113,120652,0.11550903
44114,62056,3.532341
44115,73220,0.15924835
